Tdh,chamber,trt,CO2L_mean,DIFFP_mean,CO2FLOW_mean,CO2CChamb_mean,DPCChamb_mean,TAIR_mean,AddTime_mean,LCO2slope_mean,CONDH2O_mean,TBox_mean,DoorCnt_mean,CO2C_mean,ROTR_RH_mean,AIRPRESS_mean,DewPntC_mean,ROTR_TA_mean,PAR_mean,WIND_mean,REFCO2_mean,RAIN_mean,Taref_al_mean,RHref_al_mean,Tchilled_SP_mean,Tchilled_mean,DPref_al_mean,Tair_SP_mean,RH_al_mean,DP_al_mean,Tsub_al_mean,RH_SP_mean,Tair_al_mean,kfactor_mean,ChVolume_mean,HWTC_mean,prevDateTime_mean,prevHWTC_mean,prevCWTC_mean,tcycle_mean,fCO2_mean,Href_mean,ICO2_mean,Dref_mean,Ain_mean,Aout_mean,v_mean,F_mean,deltaS_mean,Fwat_mean,Vwat_mean,deltaH2O_mean,FluxH2O_mean,FluxCO2_mean,d18O.corrected_WV,d18O.corrected_WV(AMB),d18O.corrected_Cond,leaftemp,Camp
21/11/2016 6:00,C08,elevated ,481.05,94.5,466.4199982,471.775,22.175,21.725,344.0891747,0.4611455,0.010908025,23.25,0,460.6,122.09,101.9,18.8,21.12,508.45,0,465.025,0,20.89774466,86.81898689,14.51813364,15.2125001,18.51796341,23.8653841,88.31681538,21.85257554,23.83819509,86.93137932,23.9012711,0.79,52800,2613.88951,,2560.721172,489.1,900,7.773666636,2138.87686,0.132722935,1.198514729,7.180418118,7.21478581,0.151973461,0.149078258,-0.045375,0.00672823,0.008262502,0.00136654,0.013808836,0.175202732,-12.09199934,-11.58249603,,24.524,3
21/11/2016 7:00,C08,elevated ,452.15,94.9,465.9400024,452.1,21.85,24.35,338.083132,0.461019975,0.01589645,27.3,0,439.475,75.85,101.9,18.775,23.8,759.4,0.075,440.35,0,23.64900041,76.75468636,15.26705599,15.07500005,19.24863458,26.64000726,75.86424732,22.1449132,26.69489217,76.93505287,26.6620326,0.79,52800,2652.95036,,2597.73805,455.05,900,7.765666707,2241.04669,0.130308481,1.186925827,7.163459036,7.193203123,0.145175128,0.140821757,-0.00772619,0.007033361,0.008361222,0.001419074,0.018643386,0.1336813,-11.52486026,-11.45921192,-0.2415,26.86583333,3
21/11/2016 8:00,C08,elevated ,434.85,95.15,467.1999969,438.85,22,26.525,405.6693602,0.464575775,0.020685339,30.825,0,422.75,64.25,101.895,19.2,26.13,767.2,0.725,424.225,0,25.83459187,70.3700676,15.95340562,15.80000043,19.97070217,28.81519413,70.27817345,22.66236877,28.66282392,70.60021973,28.48939848,0.79,52800,2730.868093,,2738.224914,438.85,900,7.786666616,2341.410985,0.156742522,1.17774289,7.147789262,7.175862441,0.140585604,0.135368154,4.88E-18,0.00733254,0.008585807,-0.000188931,0.021749675,0.151525072,-12.41000662,-10.99978212,-0.768660714,28.74266667,3
21/11/2016 9:00,C08,elevated ,423.175,94.675,468.1299973,420.975,22.775,29.4,346.8317294,0.4675717,0.024942129,34.15,0,410.675,49.19,101.83,18.95,28.71,1487.55,0.885,411.85,0,28.56494379,60.1480341,16.02017665,15.98750019,19.98588824,31.54323196,61.40765715,23.7198813,32.34690881,60.34863853,31.88661432,0.79,52800,2898.33293,,2888.936769,425.075,900,7.802166621,2343.490138,0.134267382,1.166328369,7.095391814,7.135191224,0.134094646,0.13045939,-0.010738095,0.007290231,0.00906699,0.000241,0.026959889,0.141370222,-13.47857351,-11.55755033,-1.416465487,31.7815,3
21/11/2016 10:00,C08,elevated ,416.25,93.375,469.3925018,421.85,21.875,31.975,312.9473572,0.476344925,0.024010956,37.475,0,405.7,41.33,101.75,18.85,31.61,1533.55,1.62,405.4,0,31.21031141,52.4353714,16.33106315,16.3750006,20.29709506,34.2101202,53.21766853,23.31380963,34.07841301,52.70301437,33.96895647,0.79,52800,2819.976924,,2838.05576,420.675,900,7.823208364,2381.491251,0.121436627,1.15511807,7.013605898,7.044712169,0.132673906,0.126934312,0.003077381,0.007327571,0.008716244,-0.00046556,0.024934069,0.112619653,-13.32945364,-11.65122914,-2.624151786,34.5615,3
21/11/2016 11:00,C08,elevated ,415.175,92.025,467.8600006,421.85,21.325,34.1,190.2307594,0.491857975,0.026205864,39.85,0,403.35,34.21,101.645,18.475,33.38,1991,2.02,403.35,0,33.03996038,45.72394085,15.74874759,15.77500045,19.70007205,36.0242424,46.26096678,22.94651461,36.98565483,46.09572506,36.24172115,0.79,52800,2776.383809,,2809.783746,421.85,900,7.797666677,2294.247933,0.073566989,1.147392725,6.93720232,6.971042607,0.131279893,0.124916833,4.99E-18,0.006991026,0.008501753,-0.000861497,0.026855094,0.067203929,-13.4368298,-11.86883311,-3.85251354,34.23,3
20/11/2016 12:00,C09,ambient,405.475,89.625,296.167511,404.8,18,27.125,502.4878407,1.04621425,0.019652778,34.875,0,400.4,51.38,101.935,17,26.73,1742.05,1.015,400.7,0,26.81464076,59.45663261,14.31275249,14.43750024,18.23382568,26.82917762,60.52929115,18.76605463,27.87575793,59.46288109,26.99006573,0.94,52800,2155.950095,,2124.507783,405.4,900,4.936125183,2095.638374,0.123032951,1.17543962,8.238668656,8.243650591,0.148974611,0.14737657,-0.001571429,0.007561407,0.007783815,0.000807944,0.02068313,0.123006339,-14.50127815,-11.85908874,-3.37255625,28.09116667,3
20/11/2016 13:00,C09,ambient,404.3,89.925,296.0750122,404.5,17.925,28.575,484.9149628,1.0443815,0.024861111,35.05,0,398.925,45.655,101.83,17.325,28.3,1636.55,1.16,399.2,0,28.12356091,55.92585945,14.47190964,14.48750019,18.48282385,28.10878301,58.00707006,18.87478566,29.29617071,55.97584724,27.81640911,0.94,52800,2168.172201,,2185.90709,404.2,900,4.934583537,2127.949506,0.118693402,1.168972958,8.230781059,8.234102921,0.148691578,0.146684277,0.000785714,0.007678556,0.007826854,-0.00045603,0.024553378,0.115900386,-14.75276159,-12.17039404,-3.773719643,29.5965,3
20/11/2016 14:00,C09,ambient,407.725,90.05,294.4599915,408.9,18.225,29.025,426.8809309,1.044632,0.022986111,35.6,0,398.1,44.13,101.73,17.1,28.69,1024.85,1.155,398.1,0,28.74397349,53.94326973,14.51051617,14.32500029,18.49198413,28.74996924,56.2835803,19.16455841,29.19069266,53.92000914,28.61583964,0.94,52800,2203.84147,,2199.749621,406.85,900,4.907666524,2127.782159,0.103923302,1.165415674,8.224017696,8.230298791,0.150241074,0.146159886,0.005369048,0.007679169,0.007959575,0.000104784,0.023371301,0.094473066,-14.61466225,-11.89642781,-5.063685714,29.97133333,3
20/11/2016 15:00,C09,ambient,408.175,89.675,296.7699966,407.75,18.775,28.075,236.0671082,1.0456055,0.010069444,33.725,0,396.6,48.49,101.715,17.075,27.625,442.3,0.675,396.9,0,27.4787755,58.56030369,14.60777807,14.57500029,18.59742999,27.46700144,61.03257227,19.28701544,27.35678816,58.59258747,27.42482869,0.94,52800,2229.575062,,2220.42961,408.325,900,4.946166611,2146.479146,0.057992135,1.170066946,8.22382026,8.230688573,0.149826847,0.145716141,-0.001505952,0.007747432,0.008054053,0.000235488,0.010611553,0.055387381,-13.7763649,-11.55805166,-4.532439286,27.65933333,3
20/11/2016 16:00,C09,ambient,409.8,89.625,300.1700058,409.825,19.35,27.05,146.9175816,1.04683475,0.006180556,32.05,0,399.525,56.84,101.8,17.2,26.58,226.55,0.1,399.25,0,26.54089665,62.83066177,14.83233893,14.76250017,18.83211088,26.56191874,64.61674786,19.66570878,26.56471229,62.72150421,26.57947389,0.94,52800,2245.862856,,2215.25875,409.525,900,5.00283343,2178.702698,0.036454587,1.174576504,8.238298776,8.243861408,0.150828065,0.146836878,0.000785714,0.007871262,0.008119593,0.000787364,0.007216251,0.031677686,-13.10410066,-11.28813907,-4.652870796,26.80316667,3
20/11/2016 17:00,C09,ambient,413.575,89.725,304.172493,413.925,19.475,25.725,37.84312981,1.04775025,0.003611111,30.075,0,403.95,61.725,101.81,17.725,25.42,75.95,0.19,403.375,0,25.28853512,67.63646221,14.83531702,14.60000014,18.8367362,25.30119634,69.75857925,19.52602863,25.32590866,67.61563396,24.49862107,0.94,52800,2152.884032,,2177.670604,413.65,900,5.06954155,2178.066211,0.009489407,1.179627669,8.26056725,8.258514462,0.152608186,0.148754644,0.000720238,0.007889354,0.007797711,-0.00063765,0.002881819,0.004915627,-12.05424834,-11.32696291,-4.364357522,25.41966667,3
20/11/2016 18:00,C09,ambient,419.85,90.075,153.2550049,421.55,19.125,24.325,5.312758446,1.05113525,0.003333333,28.25,0,408.325,70.5,101.91,18.45,23.93,7.5,0.75,408.325,0,23.82900047,73.73428631,14.81655908,14.9000001,18.81382728,23.8471086,73.84975529,18.98422289,23.91053128,73.66096783,23.85709031,0.94,52800,2183.789862,,2211.497421,418.3,900,2.554250081,2175.716443,0.001344138,1.186617002,8.301008932,8.301677552,0.156233006,0.151317749,0.008511905,0.007911448,0.007941297,-0.000712083,0.0026511,-0.012083024,-12.03727285,-11.38465762,-3.600654867,24.044,3
20/11/2016 19:00,C09,ambient,431.4,90.125,0,431.85,18.425,23.05,0,1.05199125,0.003125,26.475,0,409.2,76.85,102,18.4,22.705,0,0.815,409.2,0,22.50116372,78.33487225,14.49860477,14.38750029,18.49497485,22.51508307,75.88844585,18.21543384,22.59587073,78.35881901,22.56045707,0.94,52800,2074.526446,,2091.173232,429.8,900,0,2133.4012,0,1.193195043,8.324909985,8.320005603,0.16040115,0.152078168,0.005369048,0.007773267,0.007554321,-0.000427438,0.002478616,-0.013692029,-12.12859272,-11.71788874,-4.671769912,22.6675,3
20/11/2016 20:00,C09,ambient,439.5,90.3,0,440.05,17.9,21.925,0,1.05158375,0.002916667,25.25,0,417.75,97.56,102.045,18.55,21.535,0,0.275,416.275,0,21.369066,83.12744331,14.32787764,13.97500038,18.32913566,21.3726697,77.89812183,17.54404354,21.3681519,83.11558151,21.42152309,0.94,52800,1986.882268,,2017.422814,438,900,0,2112.677814,0,1.198411165,8.350516719,8.34001705,0.163841233,0.1551854,0.005369048,0.00771799,0.007249255,-0.000783751,0.001664181,-0.01402488,-11.78008808,-11.68882119,-4.319964602,21.58816667,3
20/11/2016 21:00,C09,ambient,448.45,89.825,0,448.55,17.2,21.1,0,1.0485675,0.002847222,24.075,0,425.675,155.205,102.065,18.65,20.735,0,0,425.975,0,20.53060269,86.98192406,14.23487365,13.72500014,18.23738503,20.5273056,78.54735661,16.76799321,20.45232177,86.9776516,20.46479185,0.94,52800,1888.634528,,1894.581004,446.5,900,0,2099.981505,0,1.202125433,8.341005818,8.323408113,0.166671775,0.158619019,0.005369048,0.007661408,0.006875796,-0.00015244,0.00190917,-0.013421804,-12.37576556,-11.9517351,-2.88418646,20.62066667,3
20/11/2016 22:00,C09,ambient,453.35,89.55,0,452.95,17.975,20.5,0,1.04557275,0.002638889,23.3,0,433.9,155.3,102.075,18.75,20.115,0,0,433.6,0,19.82262802,88.9798727,13.91344118,13.42500019,17.91344619,19.83556104,83.14960861,17.15329552,19.97993183,88.9982748,19.90638606,0.94,52800,1931.516704,,1917.026083,452.075,900,0,2056.282429,0,1.205347536,8.338022465,8.327637191,0.168393829,0.161402652,0.002291667,0.007498542,0.007034913,0.000371723,0.002546984,-0.009282844,-11.89013377,-11.80191523,,20.131,3
20/11/2016 23:00,C09,ambient,460.325,89.425,0,461.475,19.075,20.15,0,1.045446,0.002083333,22.8,0,444.75,155.345,102.01,18.65,19.815,0,0,443.575,0,19.50886202,90.26384544,13.82939124,13.30000019,17.82882547,19.51412845,89.29916668,17.87953091,19.6188519,90.24888992,19.56952898,0.94,52800,2031.019605,,2000.109552,458.525,900,0,2045.72689,0,1.20591373,8.333864725,8.332635613,0.171664399,0.165028033,0.00772619,0.007461164,0.007406293,0.000793616,0.002822078,-0.014362557,-12.6960106,-11.52171192,,19.77683333,3
21/11/2016 0:00,C09,ambient,469.625,89.025,0,469.125,19.2,20.175,0,1.042035,0.0025,22.475,0,444.75,155.365,102,18.575,19.81,0,0,444.45,0,19.49401402,90.31367588,13.82910371,13.32500029,17.82910013,19.48776984,90.78970623,17.9988749,19.55589724,90.32430077,19.43052443,0.94,52800,2047.663901,,2051.023382,468.25,900,0,2044.949857,0,1.205859153,8.315005161,8.315231442,0.174146396,0.164982596,0.002291667,0.007442127,0.007452229,-0.0000863,0.002423841,-0.011455466,-12.87970199,-11.27303841,,19.64583333,3
21/11/2016 1:00,C09,ambient,469.525,88.7,0,469.1,19.175,19.875,0,1.039833,0.002708333,22.35,0,438.575,155.395,102,18.625,19.58,0,0.085,438.3,0,19.30625653,91.13500786,13.78831494,13.31250024,17.7906065,19.30612898,91.27825069,17.99327755,19.3960886,91.11962986,19.30778249,0.94,52800,2043.0843,,2046.317149,469.4,900,0,2039.607188,0,1.206657936,8.302395522,8.302684465,0.173874641,0.162452651,-0.000785714,0.007411404,0.007424303,-0.000083,0.002638223,-0.010636276,-12.40279669,-11.2718053,,19.514,3
21/11/2016 2:00,C09,ambient,476.925,88.65,0,477.95,19.25,19.65,0,1.03968475,0.0025,22.225,0,467.05,155.435,101.935,18.75,19.3,0,0.015,465.6,0,19.09425282,92.50793552,13.81124401,13.2249999,17.81213546,19.08911586,92.21383762,18.01359391,19.17401266,92.49607086,19.17911935,0.94,52800,2047.365278,,2052.635142,474.7,900,0,2043.044799,0,1.20674308,8.300496122,8.300855254,0.177116114,0.172531828,0.008511905,0.007426936,0.007442969,-0.000135418,0.002380614,-0.013096191,-11.96101722,-11.22141854,,19.36733333,3
21/11/2016 3:00,C09,ambient,487.325,88.525,50.27500153,488.8,18.675,18.675,0.5,1.03915125,0.002152778,21.775,0,477.625,155.515,101.88,18.75,18.415,0,0,477.05,0,18.27507138,93.91410446,13.26509893,13.11250019,17.2524128,18.29816699,93.49573898,17.38849807,18.35276318,93.90624905,18.30645776,0.94,52800,1966.326802,,2004.482876,485.3,900,0.837916692,1971.179824,0.0000831,1.209807175,8.302964635,8.302561676,0.181174923,0.176829192,0.009166667,0.007171546,0.007153556,-0.000980891,0.001153898,-0.01342927,-12.46955762,-11.10381126,,18.531,3
21/11/2016 4:00,C09,ambient,504.975,88.45,323.0800018,507.85,17.425,17.675,20.43678898,1.04282125,0.002638889,20.9,0,502.275,155.62,101.865,18.25,17.405,8.8,0,499.075,0,17.26510215,95.43537998,12.52834392,12.65000033,16.5202806,17.26690483,92.74213886,16.26262116,17.49239612,95.42150402,17.25871714,0.94,52800,1825.37539,,1848.764718,501.975,900,5.384666697,1879.463928,0.005469309,1.214251792,8.311839444,8.307347058,0.188346065,0.185193231,0.015386905,0.006846199,0.006645646,-0.00060118,0.001837156,-0.01307043,-12.58235166,-11.04380132,,17.4255,3
21/11/2016 5:00,C09,ambient,529.325,88.075,325.034996,526.95,17.8,18.3,87.99002254,1.04121175,0.003055556,20.775,0,516.1,155.575,101.885,18.025,17.98,104,0.15,518.725,0,17.5845294,96.05207157,12.91806662,12.45000005,16.92167997,17.56424189,92.40946579,16.64139748,17.9663322,96.08200359,17.74197284,0.94,52800,1876.58958,,1825.454921,528.125,900,5.417249934,1930.763096,0.0236691,1.212926455,8.291248432,8.286756084,0.194944513,0.192009276,-0.003077381,0.007013965,0.006813414,0.001314235,0.004169239,0.023811244,-12.4635894,-11.52220397,-2.722189822,17.89216667,3
21/11/2016 6:00,C09,ambient,477.05,87.125,321.7400055,471.5,19.925,21.9,306.4183238,1.033004,0.013958333,23.025,0,457.675,111.11,101.9,18.85,21.435,616.75,0,460.6,0,21.04320836,86.33959961,14.57461298,15.18750012,18.57741833,21.0146687,88.48710918,19.06446147,21.10061431,86.47049332,20.98180858,0.94,52800,2193.102266,,2143.474087,486.75,900,5.362333425,2146.231286,0.081316525,1.197888819,8.201727658,8.20558851,0.172741743,0.168670177,-0.039940476,0.007711539,0.007883899,0.00127555,0.015406243,0.117185435,-11.61956093,-11.58249603,,22.15033333,3
21/11/2016 7:00,C09,ambient,450.475,86.625,312.8849945,449.475,19.8,24.55,386.0347104,1.0391415,0.017013889,27.4,0,438.875,72.56,101.9,18.9,24.24,817.5,0,439.475,0,23.71272516,76.19289207,15.17777514,15.20000005,19.18072271,23.69142962,76.30220985,19.70389915,23.99964547,76.30839634,24.05888271,0.94,52800,2286.019445,,2221.173051,454.175,900,5.214749908,2233.017621,0.100027548,1.186707339,8.14254117,8.146872681,0.163473521,0.159752475,-0.012309524,0.007965895,0.008159266,0.001666691,0.018873951,0.108616026,-12.21616026,-11.45921192,-2.726819643,24.68716667,3
21/11/2016 8:00,C09,ambient,432.925,87.375,306.3150101,433.3,19.8,26.525,478.2847543,1.03998875,0.02,30.85,0,421.25,62.04,101.895,19.2,26.17,737.05,0.72,422.75,0,25.91595435,69.70981216,15.9119066,15.7875005,19.89623928,25.90253687,70.07354259,20.00876355,26.03890562,70.01078033,25.650153,0.94,52800,2305.486762,,2330.719992,434.775,900,5.105250168,2330.664408,0.121328638,1.177469862,8.148807344,8.146747497,0.157588308,0.153789161,-0.003863095,0.008320903,0.008228946,-0.000648448,0.019259595,0.121392587,-13.44817086,-10.99978212,1.024339286,26.799,3
21/11/2016 9:00,C09,ambient,417.95,87.25,298.7075043,418.05,20.6,29.8,468.811759,1.0387955,0.023263889,35.325,0,410.7,46.645,101.81,18.925,29.39,1408.85,1.145,410.675,0,28.71699691,59.37403488,15.94190764,16.00000048,19.94083285,28.6751163,61.39806843,21.1690464,30.10951853,59.64887667,29.01979009,0.94,52800,2457.979171,,2453.289048,419.8,900,4.978458405,2334.124953,0.115759631,1.165548881,8.101817931,8.111927429,0.151391299,0.148537378,-0.004583333,0.008292414,0.008743731,0.000120598,0.023835803,0.117489043,-13.9728245,-11.55755033,-1.565659821,30.14683333,3
21/11/2016 10:00,C09,ambient,416.05,87.7,289.8725052,417.45,20.3,31.55,421.2266688,1.0449875,0.024583333,38.875,0,405.4,41.97,101.73,18.85,31.275,1496.65,1.75,405.7,0,31.22977662,52.14281368,16.19594359,16.35000062,20.13127971,31.22415972,54.99938726,21.2568934,31.95986748,52.13239956,29.97938506,0.94,52800,2344.476829,,2321.567871,417.175,900,4.83120842,2370.456284,0.100950281,1.154862453,8.086500725,8.084409826,0.150660464,0.146460127,0.000720238,0.008411436,0.008318092,0.000592432,0.025082422,0.096029706,-14.23670596,-11.65122914,-4.733106195,32.86316667,3
21/11/2016 11:00,C09,ambient,413.925,88.025,283.9700012,413.625,20.15,34.025,308.630794,1.048306,0.024027778,40.875,0,403.35,32.805,101.63,18.325,33.64,1735.65,1.765,403.35,0,33.12168765,45.22420931,15.62676346,15.73750031,19.57081676,33.11567068,49.3249402,21.48585439,34.63582611,45.34011984,33.0823923,0.94,52800,2490.068357,,2482.987755,414.5,900,4.732833354,2280.862423,0.072470549,1.146969825,8.071081907,8.088108596,0.149348925,0.145333795,-0.002291667,0.008086784,0.008846904,0.00018268,0.024970578,0.070747086,-13.97277483,-11.86883311,-5.51380531,32.76,3
20/11/2016 12:00,C10,elevated ,406.425,99.825,316.5125122,405.975,20.35,27.075,488.0120101,1.0518605,0.026600351,35.95,0,400.4,51.38,101.935,17,26.73,1742.05,1.015,400.7,0,26.78248239,59.38165092,14.27312124,14.41250002,18.18408322,29.8021059,59.68621492,21.41764355,29.87503171,59.40352058,30.0637393,0.79,52800,2541.164836,,2512.473319,405.975,900,5.275208537,2089.131137,0.127697434,1.175594247,7.307669602,7.340900931,0.133046809,0.130723371,-1.08E-19,0.006686053,0.008169595,0.000737153,0.028821046,0.125373995,-13.22764834,-11.85908874,-2.981454762,30.10683333,3
20/11/2016 13:00,C10,elevated ,404.475,99.1,315.7225037,404.5,20.275,28.725,481.2717357,1.0496415,0.03226588,37.65,0,398.925,45.655,101.83,17.325,28.3,1636.55,1.16,399.2,0,28.17101669,55.77689314,14.45270526,14.53750026,18.47562265,31.14666438,56.81739235,21.53324485,31.139112,55.80088997,31.01325059,0.79,52800,2553.724478,,2575.823876,403.9,900,5.262041728,2128.241439,0.125618525,1.16878765,7.261109682,7.292232633,0.131682881,0.129403348,0.001571429,0.006774849,0.008164267,-0.000568441,0.033086856,0.121767563,-13.41634238,-12.17039404,-3.213755298,31.34316667,3
20/11/2016 14:00,C10,elevated ,408.15,98.8,315.5325012,409.5,20.675,29.05,417.4284825,1.05134525,0.022523933,37.75,0,398.1,44.13,101.73,17.1,28.69,1024.85,1.155,398.1,0,28.71508241,53.97763634,14.5005064,14.35000014,18.47046232,31.73027635,56.55973625,21.90723038,31.72296834,53.99846458,31.57587433,0.79,52800,2622.82608,,2579.849878,407.45,900,5.25887502,2125.48001,0.108890101,1.165537927,7.240003719,7.276344116,0.133023007,0.128671673,0.005369048,0.006752954,0.008375294,0.001106076,0.025252349,0.099169719,-13.30014305,-11.89642781,-2.948645982,31.71166667,3
20/11/2016 15:00,C10,elevated ,408.325,99.775,316.734993,407.175,22.325,28.1,241.6628147,1.0506345,0.011054691,36.175,0,396.6,48.49,101.715,17.075,27.625,442.3,0.675,396.9,0,27.50156784,58.34577274,14.57942474,14.55000019,18.57572651,30.49842215,64.51933098,22.8828783,30.45826507,58.37180805,30.18576384,0.79,52800,2766.609657,,2753.576563,408.35,900,5.27891655,2141.467998,0.063309116,1.169999856,7.289994441,7.336055478,0.133352226,0.129169552,-0.003077381,0.006851586,0.008907882,0.000335569,0.013446556,0.062203823,-11.35187086,-11.55805166,-4.259238938,29.87233333,3
20/11/2016 16:00,C10,elevated ,409.675,100.1,318.3024902,409.225,22.125,26.975,151.1861497,1.046911,0.014371099,34.5,0,399.525,56.84,101.8,17.2,26.58,226.55,0.1,399.25,0,26.50025368,63.03266525,14.85119283,14.78750014,18.84817719,29.51818895,65.99200678,22.57869792,29.52023458,63.02676105,29.51701641,0.79,52800,2722.366411,,2719.688172,408.625,900,5.305041504,2180.667721,0.039783077,1.174727246,7.317624961,7.357638628,0.134417461,0.130427379,0.001571429,0.006998001,0.008784326,0.0000689,0.016226327,0.034221567,-11.46925364,-11.28813907,-4.051107965,29.09033333,3
20/11/2016 17:00,C10,elevated ,413.55,100.5,319.4424973,413.05,21.625,25.8,39.44945079,1.042778,0.010985599,32.75,0,403.95,61.725,101.81,17.725,25.42,75.95,0.19,403.375,0,25.25520492,67.58868694,14.80840945,14.625,18.79193687,28.27060723,68.05782795,21.92809534,28.4527607,67.63450909,28.33407903,0.79,52800,2622.246139,,2639.518584,412.475,900,5.324041621,2172.300089,0.010412651,1.179784806,7.347762069,7.381095177,0.136105286,0.132316987,0.001505952,0.006998999,0.008487084,-0.00044434,0.012029345,0.005118399,-11.62296225,-11.32696291,-3.890607143,28.01966667,3
20/11/2016 18:00,C10,elevated ,420.875,101.25,160.8475037,421.85,22.425,24.275,14.65686536,1.0444645,0.005527346,31.125,0,408.325,70.5,101.91,18.45,23.93,7.5,0.75,408.325,0,23.80115175,73.89546394,14.82203841,14.9000001,18.81910801,26.80985165,76.02584648,22.28889608,26.77965951,73.89005852,26.78554296,0.79,52800,2674.677352,,2686.412777,419.5,900,2.680791728,2176.965568,0.003897019,1.186722229,7.396849761,7.433948245,0.140001627,0.134835936,0.006154762,0.007053787,0.00870997,-0.000301546,0.006881982,-0.007423434,-11.01251325,-11.38465762,-3.312946429,26.79566667,3
20/11/2016 19:00,C10,elevated ,426.4,101.575,0,426.85,21.575,23.05,0,1.04480975,0.003869142,29.475,0,409.2,76.85,102,18.4,22.705,0,0.815,409.2,0,22.49499917,78.25167656,14.47354901,14.38750041,18.47297406,25.49422526,77.4487257,21.37231946,25.5291338,78.27258778,25.55533004,0.79,52800,2534.654273,,2572.603584,425.675,900,0,2130.329701,0,1.193233375,7.427661562,7.457854305,0.142115483,0.135687584,0.003077381,0.006925491,0.008273381,-0.000974422,0.00424261,-0.00950528,-10.17458742,-11.71788874,-2.512280357,25.52216667,3
20/11/2016 20:00,C10,elevated ,431.875,101.95,0,431.85,20.525,21.875,0,1.04248025,0.00304004,28.325,0,417.75,97.56,102.045,18.55,21.535,0,0.275,416.275,0,21.3457973,83.24775124,14.33707726,13.98750031,18.336761,24.35057688,77.95923996,20.34616852,24.42934489,83.26852989,24.41559434,0.79,52800,2383.685904,,2420.848882,430.375,900,0,2112.786661,0,1.198505663,7.457266481,7.477535135,0.144160319,0.138585848,0.003863095,0.006892715,0.007797565,-0.000953793,0.002991098,-0.009437566,-10.24379272,-11.68882119,-3.079650893,24.44483333,3
20/11/2016 21:00,C10,elevated ,439.4,101.9,0,439.45,19.625,21.075,0,1.03983875,0.002556397,27.325,0,425.675,155.205,102.065,18.65,20.735,0,0,425.975,0,20.49917459,87.01800919,14.22467482,13.72500014,18.2237556,23.50770831,78.30771446,19.51060247,23.50075221,87.00735283,23.47146273,0.79,52800,2262.167328,,2286.421206,437.7,900,0,2096.792528,0,1.202268469,7.466675276,7.479047102,0.146726244,0.1419918,0.004583333,0.006847895,0.007400209,-0.000622362,0.002486349,-0.009317778,-10.56042053,-11.9517351,-2.260800602,23.45616667,3
20/11/2016 22:00,C10,elevated ,445.25,101.95,0,446.225,19.225,20.475,0,1.04065475,0.00228003,26.625,0,433.9,155.3,102.075,18.75,20.115,0,0,433.6,0,19.823771,88.93342209,13.89855969,13.42500019,17.89858913,22.82231402,79.08982563,19.06618953,22.84607363,88.93014717,22.84972811,0.79,52800,2200.36568,,2208.249946,444.45,900,0,2055.342711,0,1.205346969,7.476899071,7.487755946,0.149161748,0.144731188,0.00464881,0.006721074,0.007205756,-0.00020235,0.002562362,-0.00907937,-10.80410066,-11.80191523,,22.7955,3
20/11/2016 23:00,C10,elevated ,453.525,102.025,0,454.45,19.275,20.125,0,1.041682,0.001796387,26.1,0,444.75,155.345,102.01,18.65,19.815,0,0,443.575,0,19.51210451,90.2944746,13.82885909,13.31250024,17.8288548,22.50608087,80.18922234,18.94978595,22.54072475,90.25235844,22.52592182,0.79,52800,2187.498321,,2189.689601,452.1,900,0,2046.819451,0,1.205895445,7.481148237,7.491690875,0.151990697,0.14814413,0.006154762,0.006701285,0.007171938,-0.0000562,0.002210797,-0.010001329,-10.95583841,-11.52171192,,22.508,3
21/11/2016 0:00,C10,elevated ,461.175,101.925,0,460.6,19.4,20.15,0,1.0385285,0.001450928,25.825,0,444.75,155.365,102,18.575,19.81,0,0,444.45,0,19.49373913,90.27131271,13.81594419,13.32500029,17.81284261,22.49721575,80.74881744,19.02547288,22.49400258,90.29174042,22.4866519,0.79,52800,2197.572077,,2193.298594,459.725,900,0,2043.953025,0,1.205864768,7.477313047,7.488822378,0.153988942,0.148361175,0.002291667,0.006689112,0.007202921,0.00010973,0.002074468,-0.007919434,-11.17768874,-11.27303841,,22.449,3
21/11/2016 1:00,C10,elevated ,461.075,101.825,0,461.2,19.575,19.875,0,1.03633,0.001312745,25.65,0,438.575,155.395,102,18.625,19.58,0,0.085,438.3,0,19.29545546,91.12025738,13.77248335,13.31250024,17.77248836,22.29744482,82.06814194,19.10629225,22.27958822,91.11575127,22.31079531,0.79,52800,2209.71238,,2204.71503,461.2,900,0,2037.894498,0,1.206710174,7.47609433,7.488966724,0.154192416,0.146284159,0,0.006668187,0.007242848,0.000128317,0.002015722,-0.007908257,-11.29206159,-11.2718053,,22.25666667,3
21/11/2016 2:00,C10,elevated ,470.45,101.825,0,472.375,19.725,19.625,0,1.0399935,0.000967285,25.525,0,467.05,155.435,101.935,18.75,19.3,0,0.015,465.6,0,19.09599471,92.54258537,13.82733631,13.2249999,17.8240025,22.0986414,83.62838554,19.2043612,22.10048389,92.5283947,22.1029613,0.79,52800,2223.149601,,2225.037957,468.55,900,0,2044.034228,0,1.206731466,7.476367906,7.48979813,0.157946531,0.155401817,0.010017857,0.006692776,0.00729234,-0.0000485,0.001518299,-0.012562571,-11.50099934,-11.22141854,,22.07316667,3
